Jam,temperature,humidity,light,pH,EC,TDS,WaterTemp,Label,Pattern
15.13,31.2,92,41510,6.4,2652,1326,23.9,Selada,3
7.36,24.5,60,11370,6.5,2718,1359,26.7,Selada,3
9.44,26.6,71,17610,6.1,3042,1521,24.3,Selada,3
10.39,25.6,99,39420,6.1,2798,1399,30,Selada,3
11.03,28.5,91,34080,6.8,2718,1359,24.5,Selada,3
12.08,24.8,99,137800,6.4,3042,1521,23.7,Selada,3
13.15,23,55,12030,6.6,2916,1458,28.3,Selada,3
14.19,28.3,99,71690,6.5,2946,1473,28.3,Selada,3
15.13,27.4,99,9443,6.7,2652,1326,26,Selada,3
7.39,28,88,32860,6.2,2758,1379,31.7,Selada,3
8.35,26.5,89,90670,6.2,2978,1399,25,Selada,3
9.44,26.1,99,5432,6.5,2712,1356,27.7,Selada,3
10.38,29.3,99,61690,6.7,2768,1384,24.9,Selada,3
11.09,31.8,99,137800,6.3,2792,1396,31.9,Selada,3
12.11,26.8,74,7618,6.6,2798,1399,25.2,Selada,3
13.16,25,90,8230,6.3,2690,1345,30.1,Selada,3
14.09,27,99,31390,6.1,2774,1387,24.1,Selada,3
7.45,28.5,91,28050,6.8,2600,1300,27.8,Selada,3
8.41,27.8,74,145100,6.5,2976,1488,27.1,Selada,3
9.46,24.8,48,64030,6.2,2774,1387,27.5,Selada,3
10.47,27.7,46,10370,6.1,2798,1399,28.9,Selada,3
11.41,27.3,55,12590,6.2,2792,1396,27.8,Selada,3
12.43,27.8,67,24110,6.2,2956,1478,24.3,Selada,3
13.44,24.8,77,30610,6.1,2946,1473,25.1,Selada,3
14.48,26.4,99,55800,6.5,2954,1477,26.2,Selada,3
7.26,24.6,99,5040,6.5,2916,1458,24.3,Selada,3
8.28,24.3,46,14170,6.1,2792,1396,27,Selada,3
9.31,29.8,52,1773,6.4,2956,1478,23.3,Selada,3
10.35,28.2,65,39790,6.1,2946,1473,28,Selada,3
11.32,23,68,55530,6.5,2954,1477,23.5,Selada,3
12.35,24.3,86,25880,6.5,2916,1458,24.6,Selada,3
13.35,27.5,92,1627,6.5,2652,1326,27,Selada,3
14.33,23.6,99,155900,6.2,2758,1379,23.9,Selada,3
7.36,24.3,73,14460,6.5,2978,1399,26.7,Selada,3
8.29,24.3,99,47690,6.2,2712,1356,27.5,Selada,3
9.36,22.9,75,9102,6.6,2768,1384,23.6,Selada,3
10.34,23.4,99,27070,6.6,2792,1396,30,Selada,3
11.32,26.5,86,23520,6.8,2798,1399,25.2,Selada,3
12.36,28.3,87,12400,6.2,2798,1399,23.6,Selada,3
13.39,23.2,58,1656,6.3,3152,1576,25.2,Selada,3
14.41,30.3,58,3281,6.8,3176,1588,22.8,Selada,3
7.36,24,89,27350,6.6,2652,1326,25.2,Selada,3
8.32,25.4,55,1151,6.2,2652,1379,30.7,Selada,3
9.35,26.5,53,2028,6.5,2978,1399,23.2,Selada,3
10.34,25.9,68,43530,7,2712,1356,23.5,Selada,3
11.36,30.1,76,9947,6.6,2768,1384,28.4,Selada,3
12.38,26.5,87,17640,6.8,2768,1384,24.3,Selada,3
13.33,26.4,67,1010,6.6,2792,1396,25.2,Selada,3
14.39,24.7,37,49120,6.1,2798,1399,27.6,Selada,3
7.36,24.8,99,17230,6.9,2798,1399,24.9,Selada,3
8.31,25.6,99,182200,6.3,3152,1576,24.6,Selada,3
9.35,25.3,99,21850,6.9,3176,1588,24.9,Selada,3
10.33,30.1,99,35230,6.6,2652,1326,26.3,Selada,3
11.35,24.2,99,7611,6.3,2652,1379,26.7,Selada,3
12.38,24.8,47,142000,6.8,2758,1379,32.5,Selada,3
13.39,23.5,42,7611,5.7,2978,1399,22.8,Selada,3
14.32,29.8,66,13390,6.1,2712,1356,25,Selada,3
7.33,30.5,50,17660,6.5,2768,1384,28,Selada,3
8.34,25.2,99,5040,6.4,2792,1396,25.1,Selada,3
9.38,26.6,51,15960,6.8,2798,1399,26,Selada,3
10.32,30.3,93,31910,6.2,2690,1345,26.3,Selada,3
11.35,24.3,99,32730,6.1,2774,1387,27,Selada,3
12.43,28.6,62,57810,6.6,2600,1300,26,Selada,3
13.46,26.6,92,14480,6.7,2976,1488,23.9,Selada,3
14.46,24.8,99,6776,6.1,2774,1387,24.3,Selada,3
7.48,24.9,67,13590,6.8,2798,1399,28.6,Selada,3
9.12,28.4,99,15430,6.7,2792,1396,24.4,Selada,3
10.25,25.5,89,10840,6.8,2956,1478,24.3,Selada,3
11.32,24.6,99,11090,6.4,2946,1473,25.6,Selada,3
12.41,28.7,53,42540,6.3,2954,1477,26.1,Selada,3
1358,28.9,87,932,6.5,2916,1458,28.3,Selada,3
15.13,24.8,94,4511,6.5,2652,1326,30.1,Selada,3
16.28,27.5,92,4994,5.7,2758,1379,26,Selada,3
7.38,25.5,83,121000,6.2,2978,1399,25,Selada,3
8.55,24.9,85,36140,6.4,2712,1356,24.5,Selada,3
9.53,23.3,99,1610,6.2,2768,1384,32,Selada,3
11.03,29.6,41,129600,6.1,2792,1396,26.2,Selada,3
12.05,26.3,70,3123,6.8,2798,1399,24,Selada,3
13.33,26.8,83,158200,6.5,2690,1345,24.3,Selada,3
14.49,25.6,90,6470,6.8,2774,1387,23.2,Selada,3
16.32,26.1,97,4745,6.3,2600,1300,23.6,Selada,3
7.32,24.3,99,32820,6.6,2976,1488,27.8,Selada,3
8.42,28,37,5877,6.9,2774,1387,26.5,Selada,3
9.49,26.5,99,3851,6.3,2798,1399,34,Selada,3
10.57,26.5,89,17130,6.9,2792,1396,27.1,Selada,3
11.59,24,66,12230,6.5,2956,1478,26.1,Selada,3
12.58,25.5,86,31910,6.4,2946,1473,25.7,Selada,3
14.25,26.6,70,32020,6.3,2954,1477,24,Selada,3
16.38,24.2,79,148100,6.2,2916,1458,25.4,Selada,3
7.58,27.3,99,6619,6.9,2798,1399,28.3,Selada,3
8.57,27.7,72,55800,6.7,3152,1576,30,Selada,3
10.43,26.7,69,5040,6.7,3176,1588,24.1,Selada,3
11.58,31.2,80,5957,6.9,2652,1326,26,Selada,3
12.56,24.6,99,155900,6.7,2652,1379,28.5,Selada,3
13.58,22.5,78,27180,6.8,2978,1399,26.6,Selada,3
14.56,30.3,99,6512,6.8,2712,1356,26.3,Selada,3
16.21,24.9,50,15960,6.1,2768,1384,24.6,Selada,3
7.32,25.8,61,11420,6.8,2768,1384,24.9,Selada,3
8.43,25.9,99,13850,6.1,2792,1396,29.6,Selada,3
9.52,24.2,82,40970,6.1,2798,1399,25.6,Selada,3
10.55,24.5,78,1610,6.3,2798,1399,26.6,Selada,3
11.57,27.3,75,32820,6.1,3152,1576,28.2,Selada,3
12.59,27.3,92,32120,6.7,3176,1588,27.5,Selada,3
14.24,29.1,85,932,6.7,2652,1326,26.8,Selada,3
16.43,32.7,99,26240,6.4,2652,1379,23.1,Selada,3
7.33,23.3,54,129600,6.1,2792,1396,25.5,Selada,3
8.34,24.6,70,8250,6.1,2956,1478,27.9,Selada,3
9.39,23.5,59,21610,6.1,2946,1473,24.5,Selada,3
10.44,31.2,99,53160,5.8,2954,1477,27,Selada,3
11.41,25.8,99,12030,6.1,2916,1458,28.5,Selada,3
12.49,37.6,55,3440,6.4,2652,1326,31.5,Selada,3
13.59,30.4,93,8393,6.5,2758,1379,24.3,Selada,3
14.43,24.5,77,19700,6.6,2978,1399,26,Selada,3
7.33,23.6,44,13490,6.1,2712,1356,26.1,Selada,3
8.37,26.8,92,39790,6.9,2768,1384,24.3,Selada,3
9.42,22.9,60,14170,5.9,2792,1396,24.3,Selada,3
10.45,23.4,99,38050,6.3,2798,1399,27,Selada,3
11.47,24.2,78,28550,6.2,2946,1473,27.2,Selada,3
12.56,24.3,72,51580,6.6,2954,1477,25,Selada,3
13.58,25.6,80,8230,6.2,2916,1458,26.3,Selada,3
15.48,28.3,83,4511,6.6,2652,1326,26.3,Selada,3
7.33,25.5,99,61690,6.2,2758,1379,25.5,Selada,3
8.33,25.3,99,612,6.3,2978,1399,27,Selada,3
9.33,25.1,55,19600,6.8,2712,1356,27,Selada,3
10.38,24.5,99,53900,6.4,2768,1384,26.1,Selada,3
11.38,28.3,99,166700,6.4,2792,1396,26,Selada,3
12.45,25.5,52,40150,6.6,2798,1399,28.7,Selada,3
13.48,27.7,99,2291,6.5,3152,1576,24.6,Selada,3
15.03,25.1,99,1610,6.8,3176,1588,25,Selada,3
7.31,25,48,17620,6.5,2652,1326,28.7,Selada,3
8.35,27.3,89,6554,6.5,2652,1379,25.1,Selada,3
9.35,25.5,99,89110,6.5,2978,1399,24.3,Selada,3
10.38,25.2,99,24650,6.8,2712,1356,24.5,Selada,3
11.35,23.3,99,81320,6.4,2768,1384,26.4,Selada,3
12.38,24.5,99,19940,6.3,2792,1396,24.7,Selada,3
13.33,27.6,98,94800,6.2,2798,1399,32,Selada,3
14.51,23.2,99,13990,6.5,2690,1345,23.2,Selada,3
7.33,24,80,36140,6.3,2774,1387,22.8,Selada,3
8.39,23.7,80,5210,6.5,2600,1300,32,Selada,3
9.48,26.8,94,22110,6.6,2976,1488,27.5,Selada,3
10.47,26.3,52,7832,6.8,2774,1387,25.8,Selada,3
11.45,28.9,99,28040,6.5,2798,1399,25.8,Selada,3
12.37,28.4,99,7705,6.6,2792,1396,24.2,Selada,3
13.38,26.7,38,49120,6.9,2956,1478,23.8,Selada,3
14.28,25.6,70,33630,6.8,2946,1473,32.4,Selada,3
7.43,29.3,54,3519,6.9,2954,1477,24,Selada,3
8.42,25.7,99,23410,6.8,2916,1458,26.1,Selada,3
9.45,27.4,59,1490,6.5,2652,1326,24.3,Selada,3
10.48,28.6,50,28750,6.5,2758,1379,22.9,Selada,3
11.53,26.8,87,56170,6.4,2978,1399,32.5,Selada,3
12.55,23.4,67,97680,6.7,2712,1356,28,Selada,3
14.12,24.3,99,13570,6.7,2768,1384,27.2,Selada,3
15.13,25.9,65,21610,6.9,2792,1396,28,Selada,3
7.45,27.6,61,612,6.9,2798,1399,25.7,Selada,3
8.45,27.2,86,148100,6.9,2690,1345,28.1,Selada,3
10.07,23.4,85,8230,6.3,2774,1387,24.2,Selada,3
11.14,29.2,82,22500,6.5,2600,1300,28.1,Selada,3
12.27,32.7,47,17450,6.5,2976,1488,27.8,Selada,3
13.27,26.8,60,40560,6.5,2774,1387,25.6,Selada,3
14.59,24.4,58,6554,6.3,2798,1399,23.5,Selada,3
16.05,26.5,56,47900,6.5,2792,1396,28.2,Selada,3
8.01,26.8,88,27070,6.8,2956,1478,23.3,Selada,3
9.02,25.9,58,129600,6.6,2946,1473,30,Selada,3
10.12,25,45,9937,6.3,2954,1477,26.1,Selada,3
15.41,25,99,9970,6.6,2916,1458,26.3,Selada,3
17.23,31.7,74,89110,6.7,2798,1399,30,Selada,3
7.33,33.5,68,17230,6.5,2690,1345,27.5,Selada,3
8.34,27.7,99,52060,6.5,2774,1387,27.8,Selada,3
9.36,24.9,80,9937,6.2,2600,1300,24.1,Selada,3
10.38,30,99,22030,6.6,2976,1488,23.7,Selada,3
11.42,27.1,75,1859,6.1,2774,1387,24.1,Selada,3
13.08,25.9,86,3280,6.4,2798,1399,23.5,Selada,3
14.08,31.8,99,1656,6.7,2792,1396,24.9,Selada,3
16.11,29.8,78,45490,6.5,2956,1478,24.4,Selada,3
7.35,27.1,99,32020,6.6,2946,1473,27.2,Selada,3
8.35,28.9,99,4917,6.6,2978,1399,25.9,Selada,3
9.36,30.6,94,17550,6.2,2712,1356,26.6,Selada,3
10.32,26.6,70,58130,6.3,2768,1384,27,Selada,3
11.42,24.7,67,121900,6.4,2792,1396,26.5,Selada,3
13.12,27.4,83,16920,6.4,2798,1399,25.1,Selada,3
14.18,31.8,74,7753,6.6,2690,1345,22.8,Selada,3
15.23,22.9,84,12400,6.1,2774,1387,25,Selada,3
8.35,28,40,13490,6.1,2600,1300,25.7,Selada,3
8.53,29.3,44,10210,6.6,2976,1488,25.2,Selada,3
10.01,29.5,53,41510,6.4,2774,1387,28.3,Selada,3
11.07,25.8,83,2626,6.4,2798,1399,25.3,Selada,3
12.12,24.8,99,4924,6.7,2792,1396,27.6,Selada,3
13.22,24.5,77,20800,6.9,2956,1478,26.5,Selada,3
14.35,28.9,50,1010,6.9,2946,1473,26.3,Selada,3
15.39,28.5,99,76640,6.3,2954,1477,24.9,Selada,3
7.41,26.8,35,14400,6.2,2916,1458,30.2,Selada,3
9.11,25.2,70,10420,6.2,2652,1326,25.9,Selada,3
10.23,23.2,99,57810,6.4,2758,1379,27.5,Selada,3
11.35,24.3,91,17130,6.2,2978,1399,26.8,Selada,3
12.42,24.9,92,51580,6.3,2712,1356,24.3,Selada,3
13.55,26.5,78,49720,6.3,2768,1384,24.4,Selada,3
15.12,24.6,99,13990,6.1,2792,1396,23.2,Selada,3
16.26,31.8,84,10370,6.5,2798,1399,27,Selada,3
7.52,26.6,69,5210,6.2,3044,1522,24.1,Selada,3
9.06,27.6,83,11030,6.7,3116,1558,22.8,Selada,3
10.31,24.8,99,81320,6.6,2652,1326,27.6,Selada,3
11.33,22.7,55,90720,6.4,2758,1379,27.2,Selada,3
12.42,28.8,99,43670,6.6,2978,1399,23.5,Selada,3
13.54,24,84,5957,6.4,2712,1356,27.3,Selada,3
15.03,25.2,89,90670,6.4,2768,1384,27.3,Selada,3
16.15,26.5,71,5162,6.6,2792,1396,24.4,Selada,3
7.42,32.6,68,64030,6.2,2798,1399,26,Selada,3
8.56,24.3,93,101100,6.1,2690,1345,24.3,Selada,3
9.59,28.3,37,5770,6.1,2712,1356,25.2,Selada,3
11.18,24.9,65,22110,6.5,2768,1384,24.6,Selada,3
12.54,25.2,56,149600,6.4,2792,1396,26,Selada,3
14.01,29.2,88,2031,6.1,2798,1399,25.3,Selada,3
15.32,24.9,99,43710,6.5,3044,1522,25,Selada,3
16.38,24.6,66,6776,6.7,3116,1558,23.3,Selada,3
7.32,24.5,99,13590,6.8,2652,1326,25.9,Selada,3
8.44,24.8,99,13990,6.4,2758,1379,24,Selada,3
9.54,27.2,38,7335,6.6,2978,1399,27.7,Selada,3
11.07,25.2,90,45370,6.1,2712,1356,26.6,Selada,3
12.15,23.6,42,13490,6.7,2916,1458,24.1,Selada,3
13.15,26.6,48,12030,6.6,2944,1472,24.4,Selada,3
14.06,24,99,182200,6.9,2872,1436,28.1,Selada,3
15.23,28.9,88,10270,6.4,2778,1389,27.4,Selada,3
7.36,27.3,88,15000,6.1,2750,1375,27.2,Selada,3
8.51,26.4,73,61690,6.9,2738,1369,26.6,Selada,3
9.54,25.4,56,12000,6.5,3178,1589,28.7,Selada,3
11.01,24.9,91,9323,6.8,3156,1578,28.3,Selada,3
12.02,26.8,88,49330,6.6,3082,1541,24.8,Selada,3
13.28,24.7,99,11770,6.6,3126,1563,24.5,Selada,3
14.53,29.4,62,9754,6.1,3088,1544,23.7,Selada,3
16.35,25.9,99,2031,6.5,3042,1521,29.8,Selada,3
7.33,24.8,99,7832,6.5,3028,1514,24.9,Selada,3
8.33,33.4,53,35450,6.6,3008,1504,24.6,Selada,3
9.33,27.1,73,3814,6.2,2978,1489,24.9,Selada,3
10.38,25.8,54,42540,6.8,2912,1456,24.1,Selada,3
11.38,24.7,65,10960,6.2,2798,1399,29.6,Selada,3
12.45,25.2,99,6776,5.7,2690,1345,26,Selada,3
13.48,24.5,66,18180,6.4,2774,1387,26.5,Selada,3
15.03,26.6,76,90670,6.3,2600,1300,27.1,Selada,3
7.31,24.7,93,58130,6.2,2976,1488,26,Selada,3
8.35,29.2,0,26240,6.3,2774,1387,28.9,Selada,3
9.35,24.9,0,46410,6.9,2798,1399,31.9,Selada,3
10.38,27.6,0,16570,6.7,2792,1396,27.5,Selada,3
11.35,26.4,0,90720,6.6,2956,1478,26.1,Selada,3
12.38,25.5,0,9655,6.9,2946,1473,23.2,Selada,3
13.33,28.3,0,10940,6.8,3044,1522,26,Selada,3
14.51,24.6,0,14080,6.3,3116,1558,29.7,Selada,3
7.45,29.9,0,39090,6.6,2652,1326,27.7,Selada,3
9.13,24.4,0,56300,6.5,2758,1379,23.2,Selada,3
10.21,28.8,0,15430,6.5,2978,1399,25.2,Selada,3
11.32,26.3,0,28040,6.8,2712,1356,28.2,Selada,3
12.43,34.3,0,6409,6.9,2768,1384,27.2,Selada,3
14.12,24.8,0,104000,6.5,2792,1396,24.5,Selada,3
15.14,29,52,11420,6.9,2798,1399,26,Selada,3
16.32,25.1,58,122400,6.7,2690,1345,26.5,Selada,3
7.54,28,80,3369,6.7,2774,1387,23.8,Selada,3
9.16,26.5,88,14430,6.3,2600,1300,32,Selada,3
10.32,23.4,73,122400,6.5,2976,1488,30.8,Selada,3
11.32,25,92,68530,6.4,2774,1387,24.9,Selada,3
12.44,31.7,99,121900,6.7,2798,1399,23.1,Selada,3
13.55,29.3,59,17310,6.6,2792,1396,28.5,Selada,3
15.04,28.7,66,7731,6.4,2956,1478,27.8,Selada,3
16.12,27.5,99,4745,6.5,2946,1473,24.4,Selada,3
7.43,24.6,65,20940,6.1,2954,1477,26,Selada,3
8.58,25.1,99,47900,6.5,2916,1458,23.9,Selada,3
10.01,26.5,53,121900,6.5,2738,1369,26.7,Selada,3
11.19,27,43,5210,6.7,3178,1589,24.3,Selada,3
12.55,25.6,47,18890,6.2,3156,1578,28,Selada,3
14.02,27,91,17450,6.1,3082,1541,24.4,Selada,3
15.34,28.6,99,23780,6.3,3126,1563,24.1,Selada,3
16.35,23.3,99,7898,6.6,3088,1544,28.6,Selada,3
7.34,24.2,99,145800,6.8,3042,1521,24.6,Selada,3
8.45,24.4,61,14480,6.7,3028,1514,28.4,Selada,3
9.55,25.7,99,16570,6.4,3008,1504,27,Selada,3
11.13,24.6,99,51530,6.5,2978,1489,23.6,Selada,3
12.15,28.4,37,9323,6.4,2912,1456,24.1,Selada,3
13.07,28,85,1094,6.2,2798,1399,32.3,Selada,3
14.12,24.2,88,16970,6.5,2690,1345,24.8,Selada,3
15.23,24.8,49,31360,6.7,2774,1387,24.1,Selada,3
7.38,24.8,99,979,6.5,2600,1300,22.4,Selada,3
8.55,26.5,50,49330,6.2,2976,1488,26.5,Selada,3
9.53,29.3,81,24650,6.5,2774,1387,24.3,Selada,3
11.03,29.6,99,106000,6.8,2798,1399,30.7,Selada,3
12.05,27,87,25560,6.4,2792,1396,23.5,Selada,3
13.33,26.6,80,9443,6.6,2956,1478,25.3,Selada,3
14.49,24.8,83,2636,6.8,2946,1473,23.3,Selada,3
16.32,23.3,99,25530,6.4,3044,1522,33.1,Selada,3
7.32,25.2,63,7870,6.6,2872,1436,25.5,Selada,3
8.42,27.3,42,3912,6.4,2778,1389,24.8,Selada,3
9.49,23.3,94,11290,6.8,2750,1375,26.6,Selada,3
10.57,28.2,47,1159,6.8,2738,1369,33.1,Selada,3
11.59,29.5,99,13850,6.6,3178,1589,23.3,Selada,3
12.58,33.5,55,4745,6.3,3156,1578,25.7,Selada,3
14.25,24.8,92,18390,6.2,3082,1541,26,Selada,3
16.38,27.3,50,32320,6.2,3126,1563,25,Selada,3
7.32,27.9,99,27070,5.9,3088,1544,22.4,Selada,3
8.34,24.5,86,17660,6.5,3042,1521,30.2,Selada,3
9.36,33.5,83,10210,6.4,3028,1514,26.3,Selada,3
10.38,25.2,89,2028,6.5,3008,1504,30,Selada,3
11.32,27.6,62,145800,6.6,2978,1489,26,Selada,3
12.31,26.5,38,6255,6.1,2884,1442,28.9,Selada,3
13.34,27.5,92,52060,6.2,2652,1326,24.9,Selada,3
14.36,27.2,99,3440,5.8,2758,1379,24.6,Selada,3
7.32,24.4,60,19680,6.6,2978,1399,24.4,Selada,3
8.34,25.1,76,84840,6.8,2712,1356,24.9,Selada,3
9.36,27.6,47,45370,6.7,2768,1384,28.8,Selada,3
10.37,27.5,99,142000,6.7,2792,1396,25,Selada,3
11.31,27.7,76,158200,6.7,2798,1399,22.9,Selada,3
12.35,26.7,99,19680,6.6,2690,1345,24.3,Selada,3
13.36,23.6,62,11770,6.2,2774,1387,27.2,Selada,3
14.32,24.4,68,20940,6.9,2600,1300,26,Selada,3
7.31,24.6,70,3851,6.2,2976,1488,32.4,Selada,3
8.32,26.8,99,2626,6.8,2774,1387,26.1,Selada,3
9.33,24.1,98,17130,6.5,2798,1399,28,Selada,3
10.34,34.3,99,33630,6.9,2792,1396,27.5,Selada,3
11.29,24.6,99,3912,6.9,2956,1478,31.5,Selada,3
12.37,24.2,50,560,5.7,2946,1473,23.3,Selada,3
13.33,29.5,55,5770,6.2,2954,1477,26.8,Selada,3
14.36,25.5,75,161000,6.5,2916,1458,22.5,Selada,3
7.33,28.2,83,23780,6.3,2738,1369,32.4,Selada,3
8.36,23.5,86,8016,6.6,3178,1589,26.8,Selada,3
9.34,23.2,66,76640,6.6,3156,1578,26,Selada,3
10.39,24.2,99,30610,6.3,3082,1541,24.1,Selada,3
11.32,25.9,61,45970,6.2,3126,1563,24.3,Selada,3
12.35,27.9,67,71690,6.7,3088,1544,27,Selada,3
13.39,24.9,99,7828,6.4,3042,1521,26.4,Selada,3
14.33,27,99,49330,6.5,3028,1514,26,Selada,3
7.36,25.5,99,17130,6.8,3008,1504,25.5,Selada,3
8.32,26.6,44,160200,6.8,2978,1489,28.3,Selada,3
9.38,25.3,93,6255,6.6,2912,1456,26.9,Selada,3
10.26,28.2,75,18880,6.1,2798,1399,26.6,Selada,3
11.54,28,58,17610,6.8,2690,1345,26,Selada,3
12.56,24.2,55,702000,6.5,2774,1387,31.9,Selada,3
14.06,33.4,87,13570,6.5,2600,1300,23.5,Selada,3
15.03,25.3,91,12230,6.6,2976,1488,24.6,Selada,3
7.35,32.6,70,9110,6.3,2774,1387,26.4,Selada,3
8.34,24,99,14170,6.1,2798,1399,26.8,Selada,3
9.36,24,99,2291,6.8,2792,1396,24.3,Selada,3
10.33,26.6,99,40970,6.2,2956,1478,23.6,Selada,3
11.42,27.8,79,14360,6.4,2946,1473,26.1,Selada,3
13.16,25,59,26240,6.9,3044,1522,31.7,Selada,3
14.12,26.6,57,13010,6.2,2774,1387,23.9,Selada,3
15.13,29.4,71,35230,6.5,2600,1300,28.5,Selada,3
7.45,26.4,53,45370,6.8,2976,1488,32.3,Selada,3
8.42,27.1,83,11090,6.9,2774,1387,21.8,Selada,3
9.44,26.7,99,160200,6.8,2798,1399,24,Selada,3
11.25,27.4,99,40560,6.3,2792,1396,23,Selada,3
12.08,27.3,99,3975,6.3,2956,1478,31,Selada,3
13.06,31.8,99,17620,6.2,2946,1473,26,Selada,3
14.09,29.8,86,7898,5.9,2954,1477,24.9,Selada,3
15.13,24.7,83,6470,6.8,2916,1458,27,Selada,3
7.36,27.3,80,1490,6.5,2652,1326,24.1,Selada,3
9.44,23.2,99,612,6.6,2758,1379,28.5,Selada,3
10.39,27.4,73,166700,6.3,2978,1399,27.2,Selada,3
11.03,24.4,89,11270,6.1,2712,1356,24.1,Selada,3
12.08,24.6,91,6470,6.1,2768,1384,25.4,Selada,3
13.15,26.5,99,8016,6.3,2792,1396,24.6,Selada,3
14.19,25.6,99,79810,6.1,2798,1399,24.4,Selada,3
15.13,28.7,99,94800,6.4,2738,1369,27,Selada,3
7.39,27.9,99,4994,6.6,3178,1589,27.8,Selada,3
8.35,24.4,84,97680,6.7,3156,1578,24.8,Selada,3
9.44,27.3,87,9754,6.2,3082,1541,25,Selada,3
10.38,29.3,99,28050,6.7,3126,1563,24.3,Selada,3
11.09,28.2,46,13390,5.8,3088,1544,28.2,Selada,3
12.11,26.3,74,29660,6.4,3042,1521,25,Selada,3
13.16,26.8,93,19000,6.7,3028,1514,26.7,Selada,3
14.09,27.1,69,3440,6.8,3008,1504,28.2,Selada,3
7.45,25.6,52,3280,6.2,2978,1489,26.8,Selada,3
8.41,24.6,67,20940,6.1,2912,1456,27.4,Selada,3
9.46,28.7,75,13980,6.6,2798,1399,28.3,Selada,3
10.47,27.6,89,29660,6.3,2690,1345,23.5,Selada,3
11.41,28.5,89,3975,6.5,2774,1387,23.4,Selada,3
12.43,30.3,55,5957,6.5,2600,1300,26.1,Selada,3
13.44,24.2,76,26390,6.8,2976,1488,26,Selada,3
14.48,28,99,3123,6.4,2774,1387,27,Selada,3
7.26,27.6,83,14210,6.7,2798,1399,23.6,Selada,3
8.28,30,72,81320,6.7,2792,1396,28.2,Selada,3
9.31,28.6,41,6619,6.8,2956,1478,27.2,Selada,3
10.35,23.7,56,2734,6.5,2946,1473,26.5,Selada,3
11.32,27.5,99,25880,6.3,3044,1522,26,Selada,3
12.35,27.5,99,25530,6.6,2792,1396,25.3,Selada,3
13.35,24.4,56,11420,6.7,2956,1478,28.3,Selada,3
14.33,25.8,43,31390,6.4,2946,1473,26.1,Selada,3
7.36,26,65,88970,6.5,2954,1477,26.3,Selada,3
8.29,27.9,92,4216,6.7,2916,1458,24.1,Selada,3
9.36,32.6,65,53900,6.6,2798,1399,23.6,Selada,3
10.34,24.4,35,11270,6.6,2690,1345,26.3,Selada,3
11.32,28,85,32120,7.1,2774,1387,26.1,Selada,3
12.36,27.9,99,560,6.8,2600,1300,24.7,Selada,3
13.39,25.9,83,21710,6.7,2976,1488,24.6,Selada,3
14.41,23.5,67,5432,6.6,2774,1387,30.3,Selada,3
7.36,28.5,52,9937,6.4,2798,1399,23.3,Selada,3
8.32,26.5,94,10480,6.5,2978,1489,24.3,Selada,3
9.35,27.2,99,28550,6.2,2912,1456,30,Selada,3
10.34,27.9,88,979,6.3,2798,1399,26.6,Selada,3
11.36,28.5,90,9110,6.2,2690,1345,26,Selada,3
12.38,26,78,24440,6.6,2774,1387,24.9,Selada,3
13.33,30,70,10420,6.1,2600,1300,30.8,Selada,3
14.39,26.8,99,7488,6.5,2976,1488,27.5,Selada,3
7.36,24.7,45,13390,6.1,2774,1387,24.2,Selada,3
8.31,27.6,52,15000,6.1,2798,1399,26.6,Selada,3
9.35,28.7,90,31390,6.5,2792,1396,27.9,Selada,3
10.33,28.7,94,145100,6.2,2956,1478,26.6,Selada,3
11.35,37.6,90,7753,6.8,2946,1473,24.3,Selada,3
12.38,24.2,57,21610,6.6,3044,1522,24.1,Selada,3
13.39,27.6,70,27070,6.3,3116,1558,26.3,Selada,3
14.32,23.5,99,7898,6.6,2652,1326,26.1,Selada,3
7.36,29.6,78,932,6,2758,1379,24.3,Selada,3
9.44,29.3,86,30520,6.5,2978,1399,34,Selada,3
10.39,25.9,61,18180,6.8,2712,1356,27.5,Selada,3
11.03,25.2,99,43710,6.2,2768,1384,26.5,Selada,3
12.08,24.8,99,56170,6.2,2792,1396,25.7,Selada,3
13.15,24.7,99,3281,6.3,2798,1399,31.6,Selada,3
14.19,25.6,99,52780,6.6,2690,1345,28.9,Selada,3
15.13,27.9,48,10960,6.5,2774,1387,27,Selada,3
7.39,26,79,11290,6.9,2600,1300,27.1,Selada,3
8.35,25.2,99,55530,6.5,2976,1488,23.3,Selada,3
9.44,24.6,77,27800,6.4,2774,1387,26,Selada,3
10.38,25.7,65,53160,6.8,2798,1399,22.9,Selada,3
11.09,27.7,75,2505,6.2,2792,1396,23.4,Selada,3
12.11,25.6,67,1773,6.7,2956,1478,23.7,Selada,3
13.16,27.8,51,32020,6.2,2946,1473,31.4,Selada,3
14.09,30.6,69,74090,6.8,2954,1477,24.8,Selada,3
7.45,25.5,99,11030,6.5,2916,1458,30.2,Selada,3
8.41,25.9,37,11370,6.7,2738,1369,22.8,Selada,3
9.46,26.6,99,1859,6.1,3178,1589,27,Selada,3
10.47,28.3,53,79810,6.1,3156,1578,25.2,Selada,3
11.41,24.7,74,34080,6.9,3082,1541,25.5,Selada,3
12.43,25.2,54,32860,6.1,3126,1563,22.3,Selada,3
13.44,29.3,99,146200,6.9,3088,1544,24.4,Selada,3
14.48,24.6,66,26470,6.9,3042,1521,28.3,Selada,3
